Product ID [Non Editable]	Variant ID [Non Editable]	Product Type [Non Editable]	Product Page	Product URL	Title	Description	SKU	Option Name 1	Option Value 1	Option Name 2	Option Value 2	Option Name 3	Option Value 3	Option Name 4	Option Value 4	Option Name 5	Option Value 5	Option Name 6	Option Value 6	Price	Sale Price	On Sale	Stock	Categories	Tags	Weight	Length	Width	Height	Visible
6314c2fe8fa7f80b1bd4bfe1	10c9aa74-04c6-41c4-8f17-b4cb1927ec03	PHYSICAL	the-cheese-store	cheddar-mfptr-6gg39-h8nlm-nphbm-bnnfe	Muenster	1 LB	SQ9275537	Options	Sliced											17.55	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
	c8f82aa3-0232-401f-b5de-904052b00889		the-cheese-store			Muenster.	SQ7153259	Options	Cubed											17.55	0	No	Unlimited	/All cheeses		0	0	0	0	
6314c2fe8fa7f80b1bd4bfdc	f0fcac9c-b291-425f-b7bb-1b1c213fd127	PHYSICAL	the-cheese-store	cheddar-mfptr-6gg39-h8nlm-t9ld4	SWISS	1 LB	SQ2676796	Options	Sliced											17.55	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
	fcd107cd-b1f3-470a-9565-1f0e0b2349c0		the-cheese-store			SWISS.	SQ9502300	Options	Cubed											17.55	0	No	Unlimited	/All cheeses		0	0	0	0	
6314c2fe8fa7f80b1bd4bfd7	3c48ced7-f21f-420c-859c-c5b293b5f57d	PHYSICAL	the-cheese-store	cheddar-mfptr-6gg39-lax5p	American	1 LB	SQ6454499	Options	Sliced											17.55	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
	a817f307-e143-4ec7-8e96-b2d8381164ad		the-cheese-store			American.	SQ6775580	Options	Cubed											17.55	0	No	Unlimited	/All cheeses		0	0	0	0	
646a3637ac719a5409057880	6f8e9753-b3a1-4f3f-8345-d3f72fc397a0	PHYSICAL	the-cheese-store	cheesecake-8-inches	Cheesecake	Cheesecake.	SQ1279903	Size	8 Inch	Flavor	Plain									55	0	No	Unlimited	/Cheesecakes		0	0	0	0	Yes
	a7f2e7dd-9a73-46f3-b81a-0c56b0834115		the-cheese-store			Cheesecake.	SQ1780825	Size	8 Inch	Flavor	Oreo									55	0	No	Unlimited	/Cheesecakes		0	0	0	0	
	0c65bfe6-8bb5-44bf-85c3-b1fe96360e17		the-cheese-store			Cheesecake.	SQ0172009	Size	8 Inch	Flavor	Strawberry									55	0	No	Unlimited	/Cheesecakes		0	0	0	0	
	a37dbebc-71c6-4b7b-93ea-74adaa85cf95		the-cheese-store			Cheesecake.	SQ9246550	Size	8 Inch	Flavor	Chocolate									55	0	No	Unlimited	/Cheesecakes		0	0	0	0	
	a76edc04-9003-4beb-bcad-3e3b8683ea8b		the-cheese-store			Cheesecake.	SQ6029722	Size	10 Inch	Flavor	Plain									70	0	No	Unlimited	/Cheesecakes		0	0	0	0	
	03c7bf97-03f6-4bc9-b305-6b4c7692bfe1		the-cheese-store			Cheesecake.	SQ2548727	Size	10 Inch	Flavor	Oreo									70	0	No	Unlimited	/Cheesecakes		0	0	0	0	
	ef28275d-bc26-447c-8dc0-6335805d88a9		the-cheese-store			Cheesecake.	SQ7941592	Size	10 Inch	Flavor	Strawberry									70	0	No	Unlimited	/Cheesecakes		0	0	0	0	
	ad11bb70-6169-4a98-9a4f-f467801440f0		the-cheese-store			Cheesecake.	SQ0672340	Size	10 Inch	Flavor	Chocolate									70	0	No	Unlimited	/Cheesecakes		0	0	0	0	
6314c2fe8fa7f80b1bd4bfb5	843afff5-cb87-477b-badb-afea77db689b	PHYSICAL	the-cheese-store	coffee-8gnpt	Coffee	Choose flavor and size (Bag 50.7 fl oz or Box 100 fl oz.)	SQ5236557	Size	Bag (50.7 fl oz)	Flavor	Vanilla Velvet	Type	Regular							17.6	0	No	Unlimited	/Coffee		0	0	0	0	Yes
	d783f093-9417-4504-be02-a185f3ffc709		the-cheese-store			Coffee.	SQ1747304	Size	Bag (50.7 fl oz)	Flavor	Vanilla Velvet	Type	Decaf							17.6	0	No	Unlimited	/Coffee		0	0	0	0	
	661a6807-f326-4331-9e0c-c04168b15ca3		the-cheese-store			Coffee.	SQ7629441	Size	Bag (50.7 fl oz)	Flavor	Hazelnut	Type	Regular							17.6	0	No	Unlimited	/Coffee		0	0	0	0	
	d9a0be74-efeb-429d-b897-d9dcef76073a		the-cheese-store			Coffee.	SQ5395182	Size	Bag (50.7 fl oz)	Flavor	Hazelnut	Type	Decaf							17.6	0	No	Unlimited	/Coffee		0	0	0	0	
	99540a1b-fdc5-4702-8170-3bd378b3436d		the-cheese-store			Coffee.	SQ5295647	Size	Bag (50.7 fl oz)	Flavor	Columbian	Type	Regular							17.6	0	No	Unlimited	/Coffee		0	0	0	0	
	135ffac9-6b5d-435f-bec6-2ef95a7d2796		the-cheese-store			Coffee.	SQ0692834	Size	Bag (50.7 fl oz)	Flavor	Columbian	Type	Decaf							17.6	0	No	Unlimited	/Coffee		0	0	0	0	
	d491c8d1-0295-4c29-835a-467a9acec35e		the-cheese-store			Coffee.	SQ3626462	Size	Bag (50.7 fl oz)	Flavor	Caramel	Type	Regular							17.6	0	No	Unlimited	/Coffee		0	0	0	0	
